Unnamed: 0,job_link,job_skills,Cluster
611,https://www.linkedin.com/jobs/view/registered-nurse-rn-per-diem-at-hope-house-inc-at-health-ecareers-3787587370,"Registered Nurse, Substance Abuse, Nursing Care, Supervision, Compassion, Health and Safety Guidelines, Client Wellbeing, Shift Work, Health Assessment, Risk Assessment, Communicable Diseases, Immunizations, TB Results, Medical Provider Coordination, Client Care, Pharmacy Services, Inservices, Trainings, TB, HIV/AIDS, Blood Borne Pathogens, Universal Precautions, Infection Control, Medication Orders, Vivitrol Injections, Vivitrol Protocols, Health Care Coordinator, Health & Wellness Education, RN License, Driver's License, Nursing Experience, Team Player, Communication Skills, Interpersonal Skills, Responsibility, Compassion, Organizational Skills, Multitasking, Patience, Problemsolving Skills, Decisionmaking Skills, Adaptability, Health and Safety Guidelines, Sanitation, Decontamination",1
612,https://www.linkedin.com/jobs/view/customer-service-rep-at-cable-one-3759980229,"Customer service, Communication skills, Data entry, Computer skills, Sales skills, Problemsolving skills, Teamwork skills, Microsoft Office Suite, High school diploma or GED, One to three months related experience and/or training in a customer service environment",3
613,https://www.linkedin.com/jobs/view/sales-inspector-at-massey-services-inc-3791871658,"Sales, Business Development, Customer Service, Problem Solving, Communication, Attention to Detail, Teamwork, Time Management, Microsoft Office Suite, Company Vehicle",4
614,https://www.linkedin.com/jobs/view/cloud-architect-at-brown-brown-insurance-3761336698,"Azure, SQL Server, Functions, App Services, Log Storage, Security, Key Vault, Load Balancing, CI/CD, Pipelines, Logic App, DevOps, APIM, FullStack Development, Microsoft Cloud Applications, Common Stacks, Frontend Languages: HTML/CSS Bootstrap JavaScript jQuery & Kendo UI, Backend Languages: C# .NET Core MVC APIM SQL & Azure Functions, Agile Software Development Methodology, DevOps, GIT, Visual Studio, Frontend & Backend Languages, Development Tools, Information Technology, P&C Insurance Industry, Microsoft Certifications, Microsoft Office Products",5
615,https://www.linkedin.com/jobs/view/senior-graphic-designer-iii-at-ono-hawaiian-bbq-3800829789,"Graphic Design, Adobe Creative Suite, Photoshop, Illustrator, InDesign, HTML, Wordpress, Canva, Procreate, Motion Graphics, Brand Strategy, Marketing Communications, Digital Design, Print Design, Layout, Color Theory, Typography, Photography, Visual Design, Digital Design, Creative Campaigns, Portfolio Presentation, Brand Standards, Trend Analysis, MultiProject Management, Mentoring, Collaboration, Communication, Initiative, ProblemSolving, Attention to Detail, Proactiveness, Restaurant Industry Knowledge, Food Photography, Professional Demeanor, Physical Demands, Environmental Conditions, Equal Opportunity Employer",4
616,https://www.linkedin.com/jobs/view/locum-physician-nephrology-at-weatherby-healthcare-3779635160,"Nephrology, Hemodialysis, Peritoneal dialysis, Continuous venovenous hemodialysis, DEA license, BC or BE degree, Prescribing, Online portal, NALTO membership",5
617,https://www.linkedin.com/jobs/view/vocational-instructor-at-justice-resource-institute-3700470985,"Vocational Instruction, Special Education, High School Graduation, PostSecondary Education, Career Training, PreVocational Skills, Vocational Skills, Job Skills, Trauma Informed Care, ARC Treatment Philosophy, Interdisciplinary Approach, Blue Cross Medical Benefits, Delta Dental Benefits, 401K Retirement Benefits, Pension Benefits, Tuition Reimbursement, Employee Resource Groups, Bachelor's Degree, Moderate Disabilities Certification, Therapeutic School Experience, Written and Oral Communication Skills, Leadership Abilities, Background Checks, Driving Record Checks",5
618,https://www.linkedin.com/jobs/view/temp-rn-infection-preventionist-days-mount-clemens-mi-24095911expplat-at-travelnursesource-3797123899,"Infection Control, Registered Nurse, Healthcare, Travel Nursing, Nursing, Psychology",5
619,https://www.linkedin.com/jobs/view/account-executive-st-louis-area-at-abbott-3774429090,"Technical Skills:, MS Office, CRM, Software Sales, Medical Device Sales, Frameworks:, Microsoft Office, Languages:, English, Concepts:, Business Planning, Customer Relationship Management, Medical Sales, Requirements:, Bachelor's Degree, 25 Years' Sales Experience, Valid Driver's License, Willingness to Travel 5075%, Adherence to Call Documentation, Proper Communication",5
620,https://uk.linkedin.com/jobs/view/service-advisor-at-perfect-placement-uk-3800299424,"Service Advisor, Service work, Service plans, Customer service, Motor Dealership Database Software, Job Cards, Invoices, Vehicle Records, Repair work, Inhouse computer systems",3
621,https://www.linkedin.com/jobs/view/mro-lead-technician-at-total-aviation-staffing-3769472838,"Aerospace, Mechatronics, Aircraft, Component repair, Maintenance, Inspection, Test bench, Scope of work, Quoting, Documentation, Supervision, Cycle time management, Supervisor certification, Electromechanical repair experience, Test bench experience, Mechanical/electronic tooling experience, Electronics knowledge, Mechanics knowledge, Independent work, Industry standards compliance, Federal regulations compliance, Manufacturer's manual compliance, Communication skills, Assembly drawing reading, Component drawing reading, Report writing, ERP JD Edwards, Excel, Team spirit, Mentoring, High School Diploma or GED, Medical benefits, Dental benefits, 401K benefits, Disability benefits, Companyprovided Life Insurance",1
622,https://www.linkedin.com/jobs/view/wellness-nurse-part-time-3p-11p-at-maplewood-at-weston-3798711514,"Medication administration, Direct care and service, Teaching and wellness counseling, Health promotion, Oversight of Certified Nursing Assistants, Training of associates and auditing of care, Registered Nurse, Licensed Practical Nurse, Enthusiastic, Dedicated, SelfStarter, Growth Opportunities, Ability to Make an Impact",5
623,https://www.linkedin.com/jobs/view/graduate-nurse-depaul-hospital-at-ssm-health-3716027471,"Nursing, SSM Health Nurse Residency Program, ANA Code of Ethics for Nurses, Patient care, Patient assessment, Patient education, Documentation, Collaboration, Communication, Professional standards, BLS Certification, LPN License, RN License, Variable Shift, Equal opportunity employer",5
624,https://www.linkedin.com/jobs/view/assistant-toddler-teacher-at-the-learning-experience-3730296367,"Preschool Teacher, ECE coursework, State licensing requirements, Proprietary curriculum, Quality compliance, Health and safety standards, Mobile apps, High school diploma/GED, Childcare, Learning and Development, Benefits, Paid TimeOff",5
625,https://www.linkedin.com/jobs/view/senior-product-designer-at-maxima-apparel-3799959827,"Adobe Illustrator, Adobe Creative Cloud, Indesign, Adobe Photoshop, Apparel Design, Fashion Design, Digital Graphic Design, Print Design, Illustration, CAS Skills, Sketching, Product Design, Leadership, Teamwork, Communication, Problem Solving, Decision Making, Detail Orientation, Time Management, SelfMotivation, Portfolio, Creativity, Sensibility, Fashion Design Degree, Fashion Design Knowledge, Fabrications, Color Stories, Licensing Standards, Trend Analysis, Conflict Resolution, Design Prototyping, Custom Requests, Goal Orientation, Deadline Adherence, Independent Work, Valid Passport, Occasional Travel",4
626,https://www.linkedin.com/jobs/view/hourly-supervisor-training-at-walmart-3780645627,"Customer Service, Teamwork, Communication, Leadership, Training, Planning, Inventory Management, Basic Math Skills",4
627,https://www.linkedin.com/jobs/view/lead-records-technician-at-city-of-plano-3803184325,"UCR/NIBRS, Law Enforcement, Records Management System, Data Analysis, Data Entry, Communication, Police Incident Reports, Data Cleanup, Records Technician, Lexis, FLIDS, QAR, IT Project Management, Dashboards, High School Diploma/GED, Four Years of Police Records Experience, Physical Demands, Working Conditions",5
628,https://www.linkedin.com/jobs/view/traveling-superintendent-2-healthcare-construction-at-je-dunn-construction-3657314100,"Construction management, Project management, Scheduling, Budgeting, Cost control, Quality control, Safety, Communication, Teamwork, Problemsolving, Lean principles, Microsoft Office, Project management software, Scheduling software, Construction technology, High school diploma or GED, Bachelor's degree in construction management engineering or related field, 5+ years construction experience, 3+ years field supervision experience, Valid and unrestricted driver's license, Ability to lift up to 50 pounds, Ability to travel and/or relocate, Willingness to work nontraditional hours, Frequent activity: Standing Walking Climbing Bending Reaching above Shoulder Pushing Pulling, Occasional activity: Sitting Viewing Computer Screen",4
629,https://www.linkedin.com/jobs/view/senior-project-manager-primoris-renewable-energy-at-primoris-services-corporation-3790375460,"Project Management, Engineering Management, Construction Management, Quality Management, Customer Relationship Management, Financial Management, Contract Administration, Business Development, Equipment Selection, Procurement, Microsoft Suite, Primavera 6, Microsoft Project, Leadership",5
630,https://www.linkedin.com/jobs/view/child-care-lead-teacher-at-brightpath-early-learning-child-care-3797993558,"Early Childhood Education, NAEYC guidelines, Curriculum development, Childcare, Communication, Associate Degree, Child Development Associate (CDA) credential, Head Teacher certification, Bachelor's Degree, Customer service, Multitasking, Time management, Child care employment",3
631,https://www.linkedin.com/jobs/view/junior-beverage-buyer-at-carrie-rikon-associates-llc-3797282631,"Order management, Cost negotiation, Policy and procedure compliance, Inventory management, Vendor relationship management, Data analysis, Market analysis, Forecasting, Promotional analysis, Problem solving, Store operations, Merchandising, Financial management, Communication, MS Office, Attention to detail",4
632,https://www.linkedin.com/jobs/view/senior-water-wastewater-designer-at-hdr-3629226706,"Water and Wastewater Design, ComputerAided Drafting, AutoCAD, BIM Programs, Civil 3D, Technical Skills, Construction Documents, Civil Drafting, Underground Utilities, Facility Piping and Mechanical, Communication and Documentation, Project Management",5
633,https://www.linkedin.com/jobs/view/senior-project-manager-defense-search-at-talentz%C3%B6k-3764648089,"Defense/Aerospace, Project Management, Engineering, DFAR/FARS, Military, Government, Requirements Gathering, Financials, Milestones, Risk Management, Project Planning, Scheduling, Budgeting, Change Management, Earned Value Management, Cost Analysis, Variance Analysis, Supplier Management, PMP Certification, Bachelor's Degree, Master's Degree, Aerospace/Defense Industry Experience",5
634,https://www.linkedin.com/jobs/view/assistant-salon-manager-saratoga-shops-at-jobs-for-humanity-3798377763,"Communication skills, Technical skills, Flexible, Organized, Goaldriven, Cosmetology or Barber's License, Salon Manager Training, Customer base, Ongoing training",1
